movie_id,title,overview,release_date,runtime,vote_average,vote_count,popularity,original_language,director,top_cast
293863,The Age of Adaline,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.",2015-04-16,112.0,7.4,1990,82.052056,en,Lee Toland Krieger,"Blake Lively, Michiel Huisman, Harrison Ford"
13156,Secondhand Lions,"""Secondhand Lions"" follows the comedic adventures of an introverted boy left on the doorstep of a pair of reluctant, eccentric great-uncles, whose exotic remembrances stir the boy's spirit and re-ignite the men's lives.",2003-09-19,111.0,6.9,260,15.011624,en,Tim McCanlies,"Michael Caine, Robert Duvall, Haley Joel Osment"
41233,Step Up 3D,"A tight-knit group of New York City street dancers, including Luke and Natalie, team up with NYU freshman Moose, and find themselves pitted against the world's best hip hop dancers in a high-stakes showdown that will change their lives forever.",2010-08-04,107.0,6.6,582,25.060342,en,Jon M. Chu,"Rick Malambri, Adam G. Sevani, Joe Slaughter"
9266,Blue Crush,"Nothing gets between Anne Marie and her board. Living in a beach shack with three roommates, she is up before dawn every morning to conquer the waves and count the days until the Pipe Masters competition. Having transplanted herself to Hawaii with no one's blessing but her own, Anne Marie finds all she needs in the adrenaline-charged surf scene - until pro quarterback Matt Tollman comes along...",2002-08-08,104.0,5.6,159,11.42943,en,John Stockwell,"Kate Bosworth, Matthew Davis, Michelle Rodriguez"
1262,Stranger Than Fiction,"Everybody knows that your life is a story. But what if a story was your life? Harold Crick is your average IRS agent: monotonous, boring, and repetitive. But one day this all changes when Harold begins to hear an author inside his head narrating his life. But when the narration reveals he is going to die, Harold must find the author and convince them to change the ending.",2006-09-09,113.0,7.1,721,32.26789,en,Marc Forster,"Will Ferrell, Maggie Gyllenhaal, Dustin Hoffman"
4513,30 Days of Night,"This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.",2007-10-17,113.0,6.2,767,33.394082,en,David Slade,"Josh Hartnett, Melissa George, Ben Foster"
22970,The Cabin in the Woods,"Five college friends spend the weekend at a remote cabin in the woods, where they get more than they bargained for. Together, they must discover the truth behind the cabin in the woods.",2012-04-12,95.0,6.5,2263,73.987775,en,Drew Goddard,"Kristen Connolly, Chris Hemsworth, Anna Hutchison"
7278,Meet the Spartans,"From the creators of Scary Movie and Date Movie comes this tongue-in-cheek parody of the sword-and-sandal epics, dubbed Meet the Spartans. The 20th Century Fox production was written and directed by the filmmaking team of Jason Friedberg and Aaron Seltzer. Sure, Leonidas may have nothing more than a cape and some leather underwear to protect him from the razor-sharp swords of his Persian enemies,",2008-01-24,84.0,3.7,359,10.608998,en,Jason Friedberg,"Sean Maguire, Carmen Electra, Ken Davitian"
9013,Midnight Run,"An accountant embezzles $15 million of mob money, jumps bail and is chased by bounty hunters, the FBI, and the Mafia.",1988-07-20,126.0,7.2,238,12.821329,en,Martin Brest,"Robert De Niro, Charles Grodin, Yaphet Kotto"
865,The Running Man,"By 2017, the global economy has collapsed and American society has become a totalitarian police state, censoring all cultural activity. The government pacifies the populace by broadcasting a number of game shows in which convicted criminals fight for their lives, including the gladiator-style The Running Man, hosted by the ruthless Damon Killian, where “runners” attempt to evade “stalkers” and certain death for a chance to be pardoned and set free.",1987-11-13,101.0,6.4,703,30.131498,en,Paul Michael Glaser,"Arnold Schwarzenegger, Richard Dawson, María Conchita Alonso"
10776,Little Shop of Horrors,"Seymour Krelborn is a nerdy orphan working at Mushnik's, a flower shop in urban Skid Row. He harbors a crush on fellow co-worker Audrey Fulquard, and is berated by Mr. Mushnik daily. One day as Seymour is seeking a new mysterious plant, he finds a very mysterious unidentified plant which he calls Audrey II. The plant seems to have a craving for blood and soon begins to sing for his supper.",1986-12-19,94.0,6.6,384,12.113235,en,Frank Oz,"Rick Moranis, Ellen Greene, Vincent Gardenia"
50456,Hanna,"A 16-year-old girl raised by her father to be the perfect assassin is dispatched on a mission across Europe. Tracked by a ruthless operatives, she faces startling revelations about her existence and questions about her humanity.",2011-04-07,111.0,6.5,1263,31.191975,en,Joe Wright,"Saoirse Ronan, Eric Bana, Vicky Krieps"
9823,Mortal Kombat: Annihilation,"A group of heroic warriors has only six days to save the planet in ""Mortal Kombat Annihilation."" To succeed they must survive the most spectacular series of challenges any human, or god, has ever encountered as they battle an evil warlord bent on taking control of Earth. Sequel to the film ""Mortal Kombat,"" and based on the popular video game.",1997-11-21,95.0,3.8,221,11.916389,en,John R. Leonetti,"Robin Shou, Talisa Soto, James Remar"
59861,Larry Crowne,"After losing his job, a middle-aged man reinvents himself by going back to college.",2011-06-30,98.0,5.7,359,20.355458,en,Tom Hanks,"Tom Hanks, Julia Roberts, Bryan Cranston"
133805,Carrie,"A reimagining of the classic horror tale about Carrie White, a shy girl outcast by her peers and sheltered by her deeply religious mother, who unleashes telekinetic terror on her small town after being pushed too far at her senior prom.",2013-10-16,100.0,5.8,1463,63.848541,en,Kimberly Peirce,"Chloë Grace Moretz, Julianne Moore, Judy Greer"
12763,Take the Lead,"A former professional dancer volunteers to teach dance in the New York public school system and, while his background first clashes with his students' tastes, together they create a completely new style of dance. Based on the story of ballroom dancer, Pierre Dulane.",2006-03-17,108.0,6.6,162,8.999675,en,Liz Friedlander,"Antonio Banderas, Rob Brown, Yaya DaCosta"
9766,Gridiron Gang,"Teenagers at a juvenile detention center, under the leadership of their counselor, gain self-esteem by playing football together.",2006-09-15,125.0,6.5,206,9.278361,en,Phil Joanou,"Dwayne Johnson, Xzibit, L. Scott Caldwell"
14034,What's the Worst That Could Happen?,Thief Kevin Caffery attempts to rob from the home of rich businessman Max Fairbanks. But Fairbanks catches him and steals his cherished ring that his girlfriend gave him. Caffery is then bent on revenge and getting his ring back with the help of his partners.,2001-05-31,94.0,5.1,66,7.185212,en,Sam Weisman,"Martin Lawrence, Danny DeVito, John Leguizamo"
12244,9,"When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.",2009-08-19,79.0,6.6,1262,55.806402,en,Shane Acker,"Christopher Plummer, Martin Landau, John C. Reilly"
109421,Side Effects,A woman turns to prescription medication as a way of handling her anxiety concerning her husband's upcoming release from prison.,2013-02-07,106.0,6.4,1323,48.237797,en,Steven Soderbergh,"Jude Law, Rooney Mara, Catherine Zeta-Jones"
11137,The Prince & Me,"A fairy tale love-story about pre-med student Paige who falls in love with a Danish Prince ""Eddie"" who refused to follow the traditions of his parents and has come to the US to quench his thirst for rebellion. Paige and Edward come from two different worlds, but there is an undeniable attraction between them.",2004-03-28,111.0,5.9,278,17.943945,en,Martha Coolidge,"Julia Stiles, Luke Mably, Ben Miller"
51162,Winnie the Pooh,"During an ordinary day in Hundred Acre Wood, Winnie the Pooh sets out to find some honey. Misinterpreting a note from Christopher Robin, Pooh convinces Tigger, Rabbit, Piglet, Owl, Kanga, Roo, and Eeyore that their young friend has been captured by a creature named ""Backson"" and they set out to save him.",2011-04-13,63.0,6.8,258,19.143721,en,Stephen Anderson,"Jim Cummings, Travis Oates, Bud Luckey"
10152,Dumb and Dumberer: When Harry Met Lloyd,"This wacky prequel to the 1994 blockbuster goes back to the lame-brained Harry and Lloyd's days as classmates at a Rhode Island high school, where the unprincipled principal puts the pair in remedial courses as part of a scheme to fleece the school.",2003-06-13,85.0,4.1,210,15.67747,en,Troy Miller,"Mimi Rogers, Eric Christian Olsen, Luis Guzmán"
9452,Bulworth,A suicidally disillusioned liberal politician puts a contract out on himself and takes the opportunity to be bluntly honest with his voters by affecting the rhythms and speech of hip-hop music and culture.,1998-05-15,108.0,6.3,66,4.52363,en,Warren Beatty,"Warren Beatty, Halle Berry, Sean Astin"
239566,Get on Up,A chronicle of James Brown's rise from extreme poverty to become one of the most influential musicians in history.,2014-08-01,139.0,6.4,158,13.064264,en,Tate Taylor,"Chadwick Boseman, Nelsan Ellis, Dan Aykroyd"
53113,One True Thing,A career woman reassesses her parents' lives after she is forced to care for her cancer-stricken mother.,1998-09-18,127.0,6.2,27,2.644427,en,Carl Franklin,"Meryl Streep, Renée Zellweger, William Hurt"
9271,Virtuosity,"The Law Enforcement Technology Advancement Centre (LETAC) has developed SID version 6.7: a Sadistic, Intelligent, and Dangerous virtual reality entity which is synthesized from the personalities of more than 150 serial killers, and only one man can stop him.",1995-08-04,106.0,5.4,163,5.301589,en,Brett Leonard,"Denzel Washington, Russell Crowe, Kelly Lynch"
4474,My Super Ex-Girlfriend,"When New York architect Matt Saunders dumps his new girlfriend Jenny Johnson - a smart, sexy and reluctant superhero known as G-Girl - she uses her powers to make his life a living hell!",2006-06-20,95.0,4.8,442,20.252143,en,Ivan Reitman,"Uma Thurman, Luke Wilson, Anna Faris"
184346,Deliver Us from Evil,"When a frightening wave of violence sweeps through New York City, troubled cop Sarchie fails to find a rational explanation for the bizarre crimes. However, his eyes are opened to a frightening alternate reality when renegade Jesuit priest, Mendoza convinces him that demonic possession may be to blame for the gruesome murders. Together, they wage a valiant supernatural struggle to rid the city of an otherworldly evil.",2014-07-01,118.0,5.9,690,29.359201,en,Scott Derrickson,"Eric Bana, Edgar Ramírez, Olivia Munn"
48340,Sanctum,"The 3-D action-thriller Sanctum, from executive producer James Cameron, follows a team of underwater cave divers on a treacherous expedition to the largest, most beautiful and least accessible cave system on Earth. When a tropical storm forces them deep into the caverns, they must fight raging water, deadly terrain and creeping panic as they search for an unknown escape route to the sea. Master diver Frank McGuire (Richard Roxburgh) has explored the South Pacific's Esa-ala Caves for months. But when his exit is cut off in a flash flood, Frank's team--including 17-year-old son Josh (Rhys Wakefield) and financier Carl Hurley (Ioan Gruffudd)--are forced to radically alter plans. With dwindling supplies, the crew must navigate an underwater labyrinth to make it out. Soon, they are confronted with the unavoidable question: Can they survive, or will they be trapped forever?",2011-02-03,108.0,5.8,339,20.063165,en,Alister Grierson,"Ioan Gruffudd, Richard Roxburgh, Alice Parkinson"
